1899 13838
491 55 1.0
491 64 1.0
491 76 5.0
491 82 1.0
491 130 6.0
491 135 15.0
491 324 2.0
491 640 4.0
491 784 8.0
491 985 1.0
491 1279 3.0
492 23 1.0
492 48 4.0
492 49 2.0
492 60 5.0
492 64 1.0
492 76 1.0
492 81 1.0
492 101 1.0
492 232 4.0
492 245 5.0
492 461 11.0
492 470 4.0
492 532 6.0
492 585 2.0
492 808 5.0
492 867 11.0
492 873 5.0
492 965 12.0
493 149 3.0
493 1309 3.0
494 6 1.0
494 57 1.0
494 68 2.0
494 74 1.0
494 123 1.0
494 137 2.0
494 143 1.0
494 158 2.0
494 215 1.0
494 219 1.0
494 330 1.0
494 361 1.0
494 518 1.0
494 698 5.0
494 785 1.0
494 813 3.0
494 1008 1.0
494 1113 1.0
494 1123 1.0
494 1155 7.0
494 1279 1.0
494 1370 1.0
494 1445 5.0
495 149 4.0
495 159 2.0
495 195 2.0
495 386 6.0
495 640 1.0
495 786 5.0
495 1318 1.0
496 119 1.0
496 253 4.0
496 547 2.0
496 598 1.0
496 640 2.0
496 1364 1.0
496 1790 1.0
497 57 2.0
497 253 4.0
497 331 3.0
497 336 1.0
497 343 1.0
497 445 1.0
497 489 1.0
497 963 3.0
497 978 3.0
497 1155 1.0
498 7 1.0
498 53 2.0
498 57 5.0
498 86 10.0
498 88 1.0
498 129 2.0
498 142 3.0
498 145 1.0
498 161 5.0
498 180 1.0
498 244 1.0
498 253 2.0
498 299 1.0
498 306 2.0
498 308 1.0
498 382 13.0
498 452 1.0
498 466 2.0
498 565 1.0
498 696 9.0
498 762 1.0
498 824 3.0
498 846 1.0
498 889 2.0
498 978 5.0
498 1104 2.0
498 1147 1.0
498 1362 1.0
498 1370 1.0
498 1446 1.0
499 86 7.0
499 227 6.0
499 253 7.0
499 395 1.0
499 535 4.0
499 547 2.0
499 629 2.0
499 648 1.0
499 772 1.0
499 1028 3.0
500 64 3.0
500 666 1.0
500 1542 1.0
501 54 10.0
501 76 1.0
501 135 9.0
501 1078 1.0
501 1235 6.0
501 1279 2.0
502 88 1.0
502 129 4.0
502 253 2.0
502 320 1.0
502 331 1.0
502 370 1.0
502 459 2.0
502 528 3.0
502 573 5.0
502 652 3.0
502 770 3.0
502 804 5.0
502 846 2.0
502 963 4.0
502 972 3.0
502 1170 15.0
502 1837 1.0
503 1231 2.0
504 253 5.0
504 867 3.0
505 4 1.0
505 49 4.0
505 253 3.0
505 431 1.0
505 671 2.0
505 1153 3.0
505 1405 2.0
508 784 1.0
508 1008 2.0
508 1037 2.0
509 705 1.0
510 49 2.0
510 144 2.0
510 232 2.0
510 235 9.0
510 444 8.0
510 904 1.0
511 444 4.0
514 39 4.0
514 42 1.0
514 269 2.0
515 4 3.0
515 42 2.0
515 47 2.0
515 59 5.0
515 67 1.0
515 76 2.0
515 83 1.0
515 195 15.0
515 232 1.0
515 236 1.0
515 242 1.0
515 245 1.0
515 269 2.0
515 337 7.0
515 444 3.0
515 581 1.0
515 712 5.0
515 865 1.0
515 867 17.0
515 875 1.0
515 1016 1.0
515 1286 1.0
515 1298 1.0
518 6 9.0
518 57 4.0
518 236 2.0
518 716 2.0
518 917 4.0
518 1276 5.0
518 1342 1.0
518 1458 1.0
519 292 1.0
519 304 2.0
519 865 2.0
519 867 4.0
519 1001 2.0
519 1065 3.0
520 76 11.0
520 199 9.0
520 208 34.0
520 236 6.0
520 269 6.0
520 712 6.0
520 864 1.0
520 913 2.0
520 1065 5.0
521 200 2.0
524 1332 1.0
525 4 3.0
525 6 2.0
525 232 5.0
525 604 2.0
525 718 2.0
525 917 1.0
527 39 2.0
527 52 1.0
527 60 1.0
527 64 19.0
527 76 2.0
527 193 4.0
527 195 3.0
527 199 5.0
527 204 8.0
527 236 11.0
527 238 3.0
527 262 2.0
527 313 2.0
527 444 4.0
527 456 10.0
527 470 1.0
527 585 1.0
527 598 1.0
527 707 7.0
527 718 3.0
527 851 2.0
527 867 7.0
527 1160 1.0
527 1512 1.0
528 4 2.0
528 269 1.0
532 4 2.0
532 7 1.0
532 15 8.0
532 39 41.0
532 51 3.0
532 64 4.0
532 196 1.0
532 232 17.0
532 444 32.0
532 634 1.0
532 702 1.0
532 712 7.0
532 867 6.0
532 904 8.0
532 1528 1.0
533 6 2.0
533 60 6.0
533 71 4.0
533 76 3.0
533 195 18.0
533 717 1.0
533 953 4.0
533 1001 5.0
533 1399 1.0
533 1400 1.0
533 1405 2.0
533 1578 1.0
533 1579 1.0
534 44 3.0
534 52 1.0
534 61 1.0
534 67 2.0
534 70 3.0
534 89 3.0
534 199 1.0
534 204 5.0
534 241 7.0
534 262 1.0
534 292 1.0
534 712 10.0
534 718 1.0
534 759 1.0
534 957 2.0
534 1089 1.0
535 46 1.0
535 49 10.0
535 65 1.0
535 76 7.0
535 87 4.0
535 89 5.0
535 91 2.0
535 94 2.0
535 109 3.0
535 137 1.0
535 183 1.0
535 193 2.0
535 201 2.0
535 214 8.0
535 215 3.0
535 224 1.0
535 232 3.0
535 444 3.0
535 462 3.0
535 637 2.0
535 718 2.0
535 719 4.0
535 840 1.0
535 907 1.0
535 1110 4.0
535 1214 3.0
535 1286 9.0
537 1528 3.0
538 76 1.0
538 87 1.0
538 204 2.0
538 236 4.0
538 444 3.0
538 586 4.0
538 864 1.0
538 1065 2.0
538 1560 1.0
539 113 2.0
540 43 2.0
540 56 1.0
540 113 8.0
540 225 2.0
540 470 1.0
540 475 2.0
544 52 1.0
544 54 3.0
544 64 1.0
544 65 3.0
544 84 1.0
544 89 13.0
544 97 11.0
544 364 1.0
544 467 1.0
544 580 3.0
544 813 4.0
544 1070 4.0
544 1512 1.0
544 1742 1.0
545 25 2.0
546 65 3.0
546 70 2.0
546 71 2.0
546 90 1.0
546 103 3.0
546 204 5.0
546 462 1.0
546 759 5.0
546 864 1.0
546 868 1.0
546 959 1.0
546 1064 3.0
546 1068 2.0
546 1115 1.0
546 1164 4.0
546 1197 1.0
546 1272 1.0
546 1426 1.0
547 83 1.0
547 87 2.0
547 97 2.0
547 119 38.0
547 204 8.0
547 262 2.0
547 444 4.0
547 475 1.0
547 575 3.0
547 604 2.0
547 759 7.0
547 917 3.0
547 959 8.0
547 978 4.0
547 1076 2.0
547 1164 4.0
547 1368 3.0
548 444 5.0
550 4 3.0
551 23 3.0
551 232 6.0
551 262 4.0
551 712 1.0
551 953 3.0
552 135 2.0
552 698 2.0
552 902 2.0
552 971 3.0
554 232 1.0
554 486 1.0
554 962 1.0
556 4 11.0
556 64 9.0
556 101 2.0
556 132 28.0
556 232 7.0
556 236 6.0
556 241 3.0
556 269 2.0
556 279 2.0
556 456 5.0
556 470 12.0
556 579 1.0
556 961 24.0
556 1042 1.0
556 1298 1.0
560 575 1.0
560 1278 2.0
570 259 3.0
571 569 1.0
572 35 2.0
572 36 5.0
572 42 1.0
572 54 2.0
572 70 5.0
572 74 1.0
572 80 1.0
572 97 1.0
572 132 1.0
572 154 1.0
572 163 2.0
572 177 3.0
572 204 7.0
572 206 3.0
572 215 2.0
572 224 4.0
572 236 2.0
572 245 10.0
572 262 1.0
572 353 1.0
572 366 1.0
572 489 7.0
572 579 1.0
572 585 2.0
572 586 3.0
572 588 1.0
572 598 6.0
572 626 1.0
572 628 1.0
572 759 3.0
572 772 2.0
572 822 1.0
572 906 4.0
572 910 1.0
572 912 2.0
572 913 2.0
572 914 1.0
572 915 3.0
572 916 1.0
572 917 2.0
572 918 1.0
572 919 1.0
572 920 1.0
572 921 3.0
572 922 1.0
572 923 1.0
572 924 3.0
572 925 1.0
572 926 1.0
572 927 6.0
572 928 1.0
572 929 1.0
572 930 1.0
572 931 2.0
572 932 1.0
572 933 2.0
572 934 5.0
573 4 4.0
573 36 10.0
573 38 26.0
573 41 2.0
573 344 1.0
573 467 1.0
573 470 1.0
573 580 1.0
573 609 1.0
573 863 1.0
573 866 1.0
573 954 1.0
573 961 1.0
573 964 1.0
573 968 1.0
574 4 4.0
574 8 1.0
574 36 2.0
574 203 4.0
574 301 7.0
574 308 1.0
574 444 21.0
574 557 1.0
574 630 13.0
574 796 2.0
574 885 2.0
574 1117 1.0
574 1526 1.0
575 18 1.0
575 36 1.0
575 49 2.0
575 57 2.0
575 94 1.0
575 106 1.0
575 113 1.0
575 122 3.0
575 204 4.0
575 214 2.0
575 227 1.0
575 281 1.0
575 321 3.0
575 331 3.0
575 353 1.0
575 535 5.0
575 629 1.0
575 735 12.0
575 759 3.0
575 800 1.0
575 892 2.0
575 1030 5.0
575 1112 9.0
575 1440 1.0
575 1746 1.0
576 3 2.0
576 24 4.0
576 36 16.0
576 339 3.0
577 36 2.0
577 137 4.0
577 142 2.0
577 455 10.0
577 489 2.0
577 598 15.0
577 840 38.0
577 907 3.0
577 912 1.0
577 934 3.0
577 960 1.0
577 1445 1.0
579 37 2.0
579 40 1.0
579 82 1.0
579 231 2.0
579 324 1.0
579 573 1.0
580 4 5.0
580 8 5.0
581 8 1.0
581 37 3.0
581 57 5.0
581 336 1.0
582 20 1.0
582 37 1.0
582 53 2.0
582 57 4.0
582 124 1.0
582 177 1.0
582 227 2.0
582 231 1.0
582 279 2.0
582 299 1.0
582 320 1.0
582 338 2.0
582 346 2.0
582 347 1.0
582 349 1.0
582 364 1.0
582 376 1.0
582 452 4.0
582 498 1.0
582 534 1.0
582 542 1.0
582 573 9.0
582 609 2.0
582 629 1.0
582 635 2.0
582 639 2.0
582 645 2.0
582 668 3.0
582 775 2.0
582 820 4.0
582 925 1.0
582 950 2.0
582 984 1.0
582 988 2.0
582 1234 1.0
582 1246 2.0
582 1447 1.0
584 82 1.0
584 333 1.0
584 520 1.0
585 18 1.0
585 37 1.0
585 49 1.0
585 50 1.0
585 57 5.0
585 65 4.0
585 79 3.0
585 81 1.0
585 104 1.0
585 289 1.0
585 292 1.0
585 302 1.0
585 315 1.0
585 317 1.0
585 326 3.0
585 448 2.0
585 453 1.0
585 520 1.0
585 533 1.0
585 950 1.0
585 972 3.0
585 1156 11.0
586 37 43.0
586 69 2.0
586 106 1.0
586 294 1.0
586 466 1.0
586 630 1.0
586 656 1.0
586 755 2.0
586 828 1.0
586 1107 1.0
587 37 1.0
587 42 1.0
587 57 3.0
587 58 2.0
587 224 1.0
587 299 5.0
587 339 8.0
587 342 1.0
587 573 4.0
587 769 2.0
588 37 1.0
588 124 1.0
588 463 1.0
588 508 1.0
588 516 1.0
589 37 1.0
589 44 1.0
589 70 2.0
589 197 2.0
589 402 1.0
589 444 2.0
589 586 3.0
589 595 2.0
589 953 4.0
589 958 8.0
589 965 3.0
589 1008 1.0
589 1014 7.0
589 1204 1.0
589 1265 4.0
590 6 2.0
590 37 2.0
590 49 2.0
590 74 1.0
590 243 1.0
590 309 7.0
590 629 9.0
591 20 1.0
591 37 2.0
591 50 2.0
591 273 1.0
591 336 3.0
591 573 4.0
591 645 3.0
591 747 1.0
591 793 1.0
592 37 8.0
592 111 1.0
592 129 1.0
592 177 1.0
592 290 2.0
592 321 2.0
592 1531 1.0
593 6 3.0
593 124 3.0
593 694 3.0
593 809 5.0
593 906 1.0
593 1255 1.0
593 1273 1.0
593 1349 1.0
593 1350 2.0
593 1745 2.0
594 37 24.0
594 301 1.0
594 477 3.0
594 548 2.0
594 648 17.0
594 893 1.0
594 1010 3.0
594 1060 1.0
595 37 15.0
595 87 2.0
595 124 1.0
595 174 1.0
595 177 2.0
595 204 4.0
595 284 3.0
595 336 1.0
595 343 12.0
595 450 12.0
595 540 7.0
595 547 61.0
595 575 2.0
595 607 6.0
595 627 2.0
595 629 1.0
595 632 3.0
595 735 2.0
595 759 3.0
595 1767 1.0
596 37 2.0
596 69 3.0
596 769 1.0
597 37 2.0
598 8 1.0
598 44 2.0
598 50 1.0
598 62 1.0
598 65 1.0
598 71 1.0
598 74 1.0
598 76 2.0
598 81 1.0
598 82 2.0
598 83 1.0
598 87 1.0
598 94 1.0
598 101 1.0
598 105 1.0
598 110 1.0
598 116 1.0
598 139 1.0
598 141 1.0
598 143 1.0
598 148 1.0
598 149 1.0
598 153 1.0
598 154 17.0
598 160 1.0
598 197 1.0
598 202 1.0
598 204 1.0
598 211 1.0
598 222 1.0
598 227 4.0
598 236 1.0
598 243 1.0
598 276 1.0
598 279 1.0
598 313 1.0
598 315 1.0
598 318 1.0
598 324 1.0
598 326 1.0
598 328 1.0
598 329 4.0
598 331 1.0
598 337 4.0
598 341 2.0
598 343 1.0
598 350 1.0
598 351 2.0
598 358 1.0
598 363 1.0
598 369 1.0
598 380 1.0
598 386 1.0
598 446 1.0
598 450 2.0
598 452 1.0
598 455 1.0
598 459 2.0
598 461 1.0
598 462 1.0
598 464 1.0
598 472 1.0
598 489 21.0
598 492 1.0
598 508 1.0
598 518 2.0
598 533 1.0
598 556 1.0
598 558 1.0
598 595 1.0
598 607 2.0
598 635 1.0
598 640 1.0
598 651 1.0
598 658 1.0
598 664 1.0
598 696 1.0
598 770 1.0
598 772 1.0
598 773 1.0
598 795 4.0
598 806 1.0
598 808 1.0
598 813 1.0
598 820 3.0
598 925 1.0
598 937 1.0
598 957 2.0
598 959 1.0
598 962 1.0
598 967 1.0
598 1093 1.0
598 1112 1.0
598 1120 1.0
598 1123 1.0
598 1144 1.0
598 1167 1.0
598 1177 1.0
598 1252 1.0
598 1259 1.0
598 1276 1.0
598 1311 2.0
598 1362 2.0
598 1367 1.0
598 1412 1.0
598 1429 1.0
598 1430 1.0
598 1520 1.0
598 1596 1.0
598 1800 1.0
599 37 5.0
599 97 2.0
599 168 1.0
599 362 4.0
599 368 2.0
599 482 1.0
600 37 1.0
600 50 5.0
600 104 2.0
600 247 1.0
600 353 1.0
600 387 10.0
600 473 4.0
600 520 1.0
600 587 1.0
600 645 1.0
600 774 2.0
600 889 2.0
600 919 1.0
600 1271 8.0
600 1803 1.0
601 4 4.0
601 7 1.0
601 37 1.0
601 47 1.0
601 51 1.0
601 82 1.0
601 101 1.0
601 113 2.0
601 127 2.0
601 128 2.0
601 143 1.0
601 145 1.0
601 152 1.0
601 154 1.0
601 162 5.0
601 177 1.0
601 203 2.0
601 230 3.0
601 236 3.0
601 248 1.0
601 265 1.0
601 331 1.0
601 337 2.0
601 338 1.0
601 342 1.0
601 363 2.0
601 378 6.0
601 405 1.0
601 456 13.0
601 481 2.0
601 482 1.0
601 492 1.0
601 493 1.0
601 500 1.0
601 508 2.0
601 576 2.0
601 589 1.0
601 600 1.0
601 607 1.0
601 630 1.0
601 631 1.0
601 637 2.0
601 658 3.0
601 698 1.0
601 712 2.0
601 718 1.0
601 723 1.0
601 747 1.0
601 770 2.0
601 783 1.0
601 787 1.0
601 805 1.0
601 808 1.0
601 832 2.0
601 846 4.0
601 854 1.0
601 856 1.0
601 857 1.0
601 892 1.0
601 904 1.0
601 917 4.0
601 940 1.0
601 956 1.0
601 957 5.0
601 958 4.0
601 959 1.0
601 977 3.0
601 987 1.0
601 1003 3.0
601 1037 2.0
601 1041 2.0
601 1042 2.0
601 1066 1.0
601 1124 1.0
601 1144 2.0
601 1231 3.0
601 1244 1.0
601 1278 3.0
601 1299 3.0
601 1318 1.0
601 1398 2.0
601 1466 1.0
601 1580 1.0
601 1631 1.0
601 1646 2.0
601 1660 2.0
601 1721 1.0
601 1850 1.0
601 1862 1.0
602 37 9.0
602 82 1.0
602 104 1.0
602 298 1.0
602 311 3.0
602 346 1.0
602 368 1.0
602 411 1.0
602 417 3.0
602 515 1.0
602 544 5.0
602 630 2.0
602 665 1.0
602 809 5.0
602 977 2.0
603 37 2.0
603 136 1.0
603 174 1.0
603 477 5.0
603 504 3.0
603 648 1.0
603 1060 1.0
603 1895 1.0
604 40 1.0
604 337 1.0
604 508 1.0
604 571 1.0
604 605 1.0
604 606 1.0
604 610 1.0
604 612 1.0
605 269 3.0
607 38 4.0
607 61 4.0
607 64 9.0
607 115 4.0
607 195 6.0
607 207 3.0
607 232 1.0
607 236 7.0
607 294 5.0
607 335 1.0
607 337 1.0
607 368 2.0
607 456 7.0
607 462 3.0
607 470 3.0
607 582 1.0
607 604 2.0
607 698 3.0
607 795 2.0
607 813 1.0
607 888 1.0
607 902 1.0
607 904 1.0
607 913 1.0
607 917 4.0
607 920 8.0
607 1020 5.0
607 1401 2.0
608 41 1.0
608 57 1.0
608 61 3.0
608 74 1.0
608 113 1.0
608 195 1.0
608 202 3.0
608 204 1.0
608 337 2.0
608 379 2.0
608 383 1.0
608 441 1.0
608 473 4.0
608 604 1.0
608 640 1.0
608 698 3.0
608 770 1.0
608 891 2.0
608 908 2.0
608 949 3.0
608 959 1.0
608 1155 3.0
608 1240 1.0
609 54 3.0
609 73 8.0
609 101 1.0
609 227 1.0
609 444 6.0
609 598 1.0
609 604 1.0
609 622 3.0
609 640 2.0
609 1016 3.0
609 1362 1.0
609 1379 3.0
611 24 1.0
611 28 3.0
611 64 9.0
611 76 3.0
611 115 1.0
611 120 3.0
611 139 5.0
611 166 1.0
611 195 7.0
611 207 1.0
611 214 1.0
611 361 2.0
611 497 1.0
611 502 2.0
611 598 3.0
611 604 3.0
611 634 2.0
611 698 2.0
611 884 2.0
611 949 3.0
611 953 2.0
611 971 2.0
611 1144 1.0
611 1279 2.0
611 1398 3.0
611 1597 2.0
611 1729 1.0
611 1844 1.0
612 638 1.0
612 1279 3.0
614 3 1.0
614 10 1.0
614 14 8.0
618 1072 1.0
620 149 1.0
620 556 1.0
620 573 8.0
622 8 6.0
622 174 1.0
622 298 1.0
623 4 4.0
623 199 1.0
623 470 1.0
623 1286 6.0
624 4 1.0
624 107 1.0
624 1065 2.0
625 4 2.0
625 6 2.0
625 10 3.0
625 44 2.0
625 54 2.0
625 66 1.0
625 201 9.0
625 236 3.0
625 304 4.0
625 320 1.0
625 628 1.0
625 696 1.0
625 713 1.0
625 1065 1.0
625 1067 1.0
625 1117 1.0
625 1246 2.0
625 1344 1.0
625 1345 1.0
626 4 3.0
626 6 1.0
626 44 2.0
626 1382 1.0
626 1384 2.0
627 4 3.0
627 43 2.0
627 57 1.0
627 67 2.0
627 76 5.0
627 716 2.0
627 739 1.0
627 746 5.0
628 2 2.0
628 4 4.0
628 17 2.0
628 24 1.0
628 50 1.0
628 69 1.0
628 75 1.0
628 81 5.0
628 82 3.0
628 83 2.0
628 97 2.0
628 117 2.0
628 121 1.0
628 136 4.0
628 142 2.0
628 195 3.0
628 206 5.0
628 305 2.0
628 444 3.0
628 598 1.0
628 698 1.0
628 795 1.0
628 813 2.0
628 848 1.0
628 867 1.0
628 956 1.0
628 1001 1.0
628 1036 3.0
628 1069 1.0
628 1117 1.0
628 1120 1.0
628 1127 1.0
628 1289 1.0
628 1334 2.0
628 1401 1.0
628 1433 1.0
628 1438 1.0
629 4 3.0
629 39 1.0
629 83 1.0
629 196 5.0
629 237 1.0
629 864 8.0
629 917 1.0
629 1001 4.0
629 1005 1.0
630 4 1.0
630 42 2.0
630 64 1.0
630 74 1.0
630 76 7.0
630 579 2.0
630 625 12.0
630 626 2.0
630 912 1.0
630 953 6.0
630 1065 6.0
630 1480 1.0
631 4 6.0
631 62 5.0
631 76 8.0
631 79 1.0
631 145 1.0
631 292 2.0
631 718 9.0
631 902 1.0
631 1001 1.0
631 1065 23.0
631 1107 1.0
631 1214 2.0
631 1293 1.0
631 1514 1.0
632 4 13.0
632 6 11.0
632 25 1.0
632 49 33.0
632 60 1.0
632 62 1.0
632 64 16.0
632 74 1.0
632 76 2.0
632 143 1.0
632 148 1.0
632 195 1.0
632 199 3.0
632 243 1.0
632 269 1.0
632 343 1.0
632 353 2.0
632 470 1.0
632 585 1.0
632 714 2.0
632 718 14.0
632 794 4.0
632 864 7.0
632 902 2.0
632 904 6.0
632 957 2.0
632 1003 2.0
632 1191 5.0
632 1350 1.0
632 1383 1.0
632 1471 1.0
632 1534 1.0
633 49 3.0
633 76 1.0
633 144 1.0
633 204 1.0
633 315 17.0
633 321 1.0
633 573 6.0
633 631 4.0
633 798 1.0
633 950 1.0
634 64 2.0
634 786 1.0
634 940 2.0
634 1276 5.0
634 1555 1.0
634 1556 1.0
635 4 3.0
635 5 1.0
635 7 1.0
635 38 4.0
635 39 2.0
635 52 1.0
635 54 5.0
635 64 3.0
635 70 3.0
635 97 2.0
635 125 1.0
635 161 1.0
635 181 3.0
635 198 1.0
635 204 3.0
635 220 1.0
635 255 1.0
635 268 1.0
635 269 1.0
635 342 1.0
635 356 1.0
635 388 1.0
635 445 1.0
635 509 1.0
635 567 1.0
635 610 1.0
635 701 1.0
635 776 1.0
635 782 1.0
635 871 1.0
635 873 2.0
635 894 1.0
635 903 1.0
635 953 1.0
635 971 1.0
635 983 1.0
635 1004 1.0
635 1061 1.0
635 1094 1.0
635 1138 1.0
635 1160 1.0
635 1161 1.0
635 1196 1.0
635 1237 1.0
635 1252 3.0
635 1276 1.0
635 1323 1.0
635 1366 2.0
635 1422 2.0
635 1557 1.0
635 1558 1.0
635 1560 1.0
635 1561 1.0
635 1562 1.0
635 1564 1.0
635 1565 1.0
635 1566 1.0
635 1567 1.0
635 1568 1.0
635 1569 1.0
635 1570 1.0
635 1571 1.0
635 1572 1.0
635 1573 1.0
635 1574 1.0
635 1575 1.0
636 4 3.0
636 17 1.0
636 58 2.0
636 76 1.0
636 82 3.0
636 86 3.0
636 273 2.0
636 320 5.0
636 345 1.0
636 351 1.0
636 388 1.0
636 450 1.0
636 456 2.0
636 533 3.0
636 534 2.0
636 612 1.0
636 631 1.0
636 653 1.0
636 735 3.0
636 759 5.0
636 809 1.0
636 950 9.0
636 961 1.0
636 983 1.0
636 1027 5.0
636 1088 1.0
636 1092 3.0
636 1104 1.0
636 1164 1.0
636 1288 2.0
636 1485 1.0
636 1582 1.0
637 4 2.0
637 20 16.0
637 204 4.0
637 273 1.0
637 335 3.0
637 457 2.0
637 1334 5.0
638 4 4.0
638 47 1.0
638 58 2.0
638 76 4.0
638 81 3.0
638 137 1.0
638 210 1.0
638 211 3.0
638 224 2.0
638 236 6.0
638 344 1.0
638 444 7.0
638 586 1.0
638 718 2.0
638 950 1.0
638 951 1.0
638 957 2.0
638 1001 3.0
638 1632 1.0
639 580 3.0
640 4 5.0
640 6 1.0
640 18 1.0
640 20 5.0
640 44 5.0
640 69 5.0
640 82 3.0
640 88 3.0
640 105 2.0
640 107 1.0
640 174 1.0
640 176 1.0
640 177 1.0
640 193 3.0
640 201 1.0
640 299 1.0
640 324 3.0
640 330 1.0
640 331 2.0
640 334 33.0
640 345 1.0
640 348 3.0
640 349 1.0
640 351 1.0
640 364 1.0
640 370 5.0
640 393 1.0
640 401 1.0
640 402 1.0
640 407 6.0
640 443 1.0
640 447 1.0
640 450 4.0
640 466 50.0
640 472 2.0
640 492 1.0
640 527 1.0
640 540 1.0
640 544 1.0
640 547 2.0
640 552 3.0
640 573 8.0
640 628 2.0
640 630 2.0
640 653 1.0
640 657 1.0
640 694 1.0
640 747 2.0
640 793 1.0
640 819 1.0
640 832 1.0
640 846 2.0
640 849 1.0
640 891 1.0
640 925 1.0
640 982 1.0
640 986 1.0
640 992 4.0
640 1036 1.0
640 1050 1.0
640 1087 11.0
640 1091 1.0
640 1106 2.0
640 1131 1.0
640 1156 2.0
640 1266 1.0
640 1316 1.0
640 1604 1.0
640 1644 1.0
640 1645 1.0
640 1646 1.0
640 1647 1.0
641 719 1.0
642 38 7.0
642 765 1.0
643 4 2.0
643 70 1.0
643 76 2.0
643 123 3.0
643 142 1.0
643 241 3.0
643 279 1.0
643 339 8.0
643 486 2.0
643 496 4.0
643 598 1.0
643 600 1.0
643 796 1.0
643 873 2.0
643 963 1.0
643 1003 3.0
643 1112 2.0
643 1155 8.0
643 1176 1.0
643 1399 3.0
643 1679 4.0
644 4 10.0
644 6 1.0
644 18 4.0
644 58 2.0
644 76 3.0
644 325 3.0
644 444 8.0
644 635 1.0
644 640 6.0
644 718 4.0
644 1008 1.0
644 1204 1.0
645 54 7.0
645 67 3.0
645 86 2.0
645 87 4.0
645 467 15.0
645 747 1.0
645 1065 2.0
645 1443 5.0
645 1512 3.0
645 1691 1.0
646 4 2.0
646 76 1.0
646 586 2.0
646 904 3.0
647 4 2.0
647 5 6.0
647 265 1.0
647 267 1.0
647 283 2.0
647 331 1.0
647 336 4.0
647 342 3.0
647 343 2.0
647 349 1.0
647 460 7.0
647 769 1.0
647 885 1.0
647 950 3.0
648 54 2.0
648 444 4.0
648 867 3.0
648 1405 2.0
649 4 1.0
649 6 1.0
649 76 2.0
649 83 2.0
649 636 2.0
649 1164 1.0
650 4 1.0
650 49 3.0
650 54 4.0
650 64 5.0
650 106 1.0
650 131 1.0
650 461 1.0
650 546 1.0
650 906 1.0
650 1037 3.0
650 1065 3.0
650 1164 1.0
650 1463 2.0
650 1692 2.0
651 4 5.0
651 104 8.0
651 106 6.0
651 107 13.0
651 304 1.0
651 336 1.0
651 348 1.0
651 358 1.0
651 363 2.0
651 574 23.0
651 629 1.0
651 652 5.0
651 1092 2.0
652 4 1.0
652 20 9.0
652 40 1.0
652 82 2.0
652 106 1.0
652 203 1.0
652 241 2.0
652 343 7.0
652 363 1.0
652 470 3.0
652 643 22.0
652 950 3.0
652 1425 1.0
654 4 1.0
655 4 3.0
655 106 2.0
655 331 2.0
655 336 3.0
655 552 1.0
655 635 3.0
655 813 2.0
655 917 3.0
656 4 3.0
656 204 3.0
656 236 5.0
656 575 4.0
656 781 1.0
656 1069 3.0
656 1782 1.0
657 4 2.0
657 62 3.0
657 83 4.0
657 144 9.0
657 595 1.0
657 755 1.0
657 773 2.0
657 961 5.0
657 1037 3.0
657 1783 1.0
658 4 1.0
658 44 4.0
658 72 1.0
658 136 4.0
658 137 2.0
658 142 1.0
658 363 3.0
658 698 2.0
658 773 2.0
658 1034 1.0
660 4 9.0
660 58 3.0
660 97 1.0
660 199 1.0
660 236 4.0
660 243 1.0
660 245 4.0
660 640 1.0
660 1302 2.0
661 961 1.0
664 492 2.0
665 4 5.0
665 64 6.0
665 135 5.0
665 361 1.0
665 384 2.0
665 640 3.0
665 917 2.0
665 1405 2.0
665 1426 2.0
665 1743 1.0
666 115 1.0
666 159 1.0
666 269 4.0
666 331 1.0
666 354 6.0
666 376 4.0
666 380 5.0
666 382 6.0
666 638 1.0
666 640 2.0
666 867 4.0
666 904 4.0
666 926 2.0
667 4 5.0
667 64 3.0
667 145 2.0
667 353 3.0
667 634 17.0
667 1060 1.0
667 1112 1.0
667 1276 2.0
667 1634 1.0
667 1737 1.0
667 1826 1.0
667 1827 1.0
667 1828 1.0
667 1829 1.0
667 1830 1.0
667 1831 1.0
668 595 7.0
668 888 2.0
669 444 2.0
669 1011 1.0
671 18 1.0
671 27 28.0
671 49 2.0
671 53 1.0
671 82 4.0
671 104 4.0
671 124 1.0
671 128 1.0
671 133 1.0
671 161 1.0
671 205 1.0
671 265 2.0
671 274 2.0
671 291 1.0
671 298 2.0
671 301 2.0
671 309 4.0
671 317 1.0
671 324 1.0
671 329 17.0
671 334 2.0
671 349 1.0
671 351 1.0
671 366 1.0
671 376 2.0
671 380 2.0
671 401 2.0
671 408 1.0
671 412 1.0
671 427 1.0
671 437 1.0
671 450 1.0
671 459 1.0
671 460 4.0
671 463 1.0
671 479 3.0
671 480 1.0
671 491 1.0
671 500 1.0
671 504 1.0
671 525 3.0
671 532 4.0
671 535 2.0
671 538 1.0
671 539 1.0
671 545 1.0
671 556 1.0
671 565 2.0
671 573 1.0
671 605 1.0
671 611 2.0
671 627 1.0
671 635 1.0
671 663 1.0
671 665 3.0
671 672 1.0
671 693 2.0
671 732 1.0
671 761 1.0
671 771 1.0
671 772 2.0
671 774 1.0
671 783 1.0
671 793 1.0
671 799 4.0
671 802 1.0
671 810 3.0
671 814 1.0
671 846 2.0
671 894 1.0
671 899 1.0
671 977 1.0
671 978 1.0
